Position,Track Name,Artist,Streams,URL,date,region
197,goosebumps,Travis Scott,1549457,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2019-08-01,usa
198,Rumor,Lee Brice,1542972,https://open.spotify.com/track/56eGOeSsqdg3FLxdo83TwV,2019-08-01,usa
199,Be Alright,Dean Lewis,1539761,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2019-08-01,usa
200,Wake Up in the Sky,Gucci Mane,1539429,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019-08-01,usa
1,Ransom,Lil Tecca,12432125,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH,2019-08-08,usa
2,boyfriend (with Social House),Ariana Grande,11385703,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,2019-08-08,usa
3,Señorita,Shawn Mendes,9089472,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-08-08,usa
4,Truth Hurts,Lizzo,8531874,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019-08-08,usa
5,Goodbyes (Feat. Young Thug),Post Malone,8313960,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-08-08,usa
6,Money In The Grave (Drake ft. Rick Ross),Drake,8222797,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019-08-08,usa
7,No Guidance (feat. Drake),Chris Brown,7376578,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2019-08-08,usa
8,Panini,Lil Nas X,7091681,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,2019-08-08,usa
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,6115919,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-08-08,usa
10,Beautiful People (feat. Khalid),Ed Sheeran,5768094,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-08-08,usa
11,Suge,DaBaby,5553431,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2019-08-08,usa
12,The London (feat. J. Cole & Travis Scott),Young Thug,5450709,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,2019-08-08,usa
13,How Do You Sleep?,Sam Smith,5434780,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-08-08,usa
14,Lalala,Y2K,5253464,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019-08-08,usa
15,bad guy,Billie Eilish,4924290,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-08-08,usa
16,Old Town Road - Remix,Lil Nas X,4605809,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-08-08,usa
17,Pop Out (feat. Lil Tjay),Polo G,4460911,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,2019-08-08,usa
18,Someone You Loved,Lewis Capaldi,4404535,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-08-08,usa
19,Talk,Khalid,4188633,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-08-08,usa
20,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,4176896,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS,2019-08-08,usa
21,I Don't Care (with Justin Bieber),Ed Sheeran,4147224,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-08-08,usa
22,One Thing Right,Marshmello,3814073,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,2019-08-08,usa
23,Baby,Quality Control,3804900,https://open.spotify.com/track/2nKYHpmwjLaEOXS3o7QMiz,2019-08-08,usa
24,Hot Shower,Chance the Rapper,3781909,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,2019-08-08,usa
25,China,Anuel AA,3772346,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-08-08,usa
26,Good as Hell,Lizzo,3685127,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF,2019-08-08,usa
27,bad guy (with Justin Bieber),Billie Eilish,3605683,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,2019-08-08,usa
28,It's You,Ali Gatie,3541723,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,2019-08-08,usa
29,EARFQUAKE,"Tyler, The Creator",3497379,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,2019-08-08,usa
30,Antisocial (with Travis Scott),Ed Sheeran,3494368,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,2019-08-08,usa
31,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,3492415,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0,2019-08-08,usa
32,Takeaway,The Chainsmokers,3491448,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe,2019-08-08,usa
33,MIDDLE CHILD,J. Cole,3486678,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019-08-08,usa
34,If I Can't Have You,Shawn Mendes,3478700,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2019-08-08,usa
35,Wow.,Post Malone,3444955,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-08-08,usa
36,The Git Up,Blanco Brown,3252539,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,2019-08-08,usa
37,"Go Loko (feat. Tyga, Jon Z)",YG,3203928,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,2019-08-08,usa
38,Sanguine Paradise,Lil Uzi Vert,3172866,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,2019-08-08,usa
39,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,3145231,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,2019-08-08,usa
40,Rodeo,Lil Nas X,3101233,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,2019-08-08,usa
41,Callaita,Bad Bunny,3062943,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-08-08,usa
42,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,3059850,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019-08-08,usa
43,You Need To Calm Down,Taylor Swift,3051873,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,2019-08-08,usa
44,Going Bad (feat. Drake),Meek Mill,3019243,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-08-08,usa
45,7 rings,Ariana Grande,3018687,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-08-08,usa
46,Love Me,Lil Tecca,2917492,https://open.spotify.com/track/7Aem1fAapTdGcHwAYyQYU4,2019-08-08,usa
47,Time - Edit,NF,2904737,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW,2019-08-08,usa
48,How Bout Now,Drake,2886420,https://open.spotify.com/track/4n4BflhWjCHIxrI4v7Xt9s,2019-08-08,usa
49,The Motion,Drake,2859063,https://open.spotify.com/track/3t8pnImpBpOwxdtYBpKvA9,2019-08-08,usa
50,Sucker,Jonas Brothers,2852157,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2019-08-08,usa
51,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2829392,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019-08-08,usa
52,I.F.L.Y.,Bazzi,2817963,https://open.spotify.com/track/4R9ATNRRl1uth17i5qDCc0,2019-08-08,usa
53,Tap (feat. Meek Mill),NAV,2807813,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO,2019-08-08,usa
54,Trust Issues,Drake,2764434,https://open.spotify.com/track/4Wjhj0WjkyECccfHVIgaTq,2019-08-08,usa
55,Pure Water (with Migos),Mustard,2721512,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,2019-08-08,usa
56,when the party's over,Billie Eilish,2698662,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019-08-08,usa
57,Hate Me (with Juice WRLD),Ellie Goulding,2675402,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2019-08-08,usa
58,Dreams Money Can Buy,Drake,2631321,https://open.spotify.com/track/1qyFlfPREPbRcS2BNszdYI,2019-08-08,usa
59,lovely (with Khalid),Billie Eilish,2591778,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2019-08-08,usa
60,Envy Me,Calboy,2589172,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx,2019-08-08,usa
61,My Type,Saweetie,2588544,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9,2019-08-08,usa
62,Better,Khalid,2584666,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-08-08,usa
63,Call You Mine,The Chainsmokers,2580852,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,2019-08-08,usa
64,Murder On My Mind,YNW Melly,2567737,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019-08-08,usa
65,Lucid Dreams,Juice WRLD,2538330,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019-08-08,usa
66,SICKO MODE,Travis Scott,2518562,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-08-08,usa
67,Eastside (with Halsey & Khalid),benny blanco,2496150,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-08-08,usa
68,Never Really Over,Katy Perry,2481210,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-08-08,usa
69,The Archer,Taylor Swift,2467808,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k,2019-08-08,usa
70,Happier,Marshmello,2442413,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-08-08,usa
71,Paradise,Bazzi,2389006,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,2019-08-08,usa
72,i love you,Billie Eilish,2340019,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2019-08-08,usa
73,Better Now,Post Malone,2300895,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019-08-08,usa
74,Robbery,Juice WRLD,2296444,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2019-08-08,usa
75,Gold Roses (feat. Drake),Rick Ross,2264443,https://open.spotify.com/track/4aPB8rSxGFISs0o6V2LrTy,2019-08-08,usa
76,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,2250002,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,2019-08-08,usa
77,bury a friend,Billie Eilish,2249766,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019-08-08,usa
78,Cash Shit (feat. DaBaby),Megan Thee Stallion,2232258,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC,2019-08-08,usa
79,Uno,Ambjaay,2214446,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO,2019-08-08,usa
80,rockstar (feat. 21 Savage),Post Malone,2210395,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019-08-08,usa
81,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,2205074,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF,2019-08-08,usa
82,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,2176551,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019-08-08,usa
83,Baby Sitter (feat. Offset),DaBaby,2176255,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk,2019-08-08,usa
84,Speechless,Dan + Shay,2170214,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,2019-08-08,usa
85,Higher Love,Kygo,2169804,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2019-08-08,usa
86,LA CANCIÓN,J Balvin,2147577,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-08-08,usa
87,"thank u, next",Ariana Grande,2144257,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-08-08,usa
88,The Bones,Maren Morris,2142932,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,2019-08-08,usa
89,Without Me,Halsey,2135686,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-08-08,usa
90,Juice,Lizzo,2130145,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl,2019-08-08,usa
91,"break up with your girlfriend, i'm bored",Ariana Grande,2113696,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-08-08,usa
92,Otro Trago - Remix,Sech,2088968,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2019-08-08,usa
93,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,2088944,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,2019-08-08,usa
94,Look Back At It,A Boogie Wit da Hoodie,2085468,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019-08-08,usa
95,Soltera - Remix,Lunay,2076108,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019-08-08,usa
96,Shotta Flow 3,NLE Choppa,2058932,https://open.spotify.com/track/0OsYwz3SCLD98IvWfdLeRQ,2019-08-08,usa
97,Daddy (feat. Rich The Kid),Blueface,2052261,https://open.spotify.com/track/6XkLPzkKzPhpr3hrvl1TUq,2019-08-08,usa
98,SAD!,XXXTENTACION,2039402,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019-08-08,usa
99,Beautiful Crazy,Luke Combs,2037603,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,2019-08-08,usa
100,Whiskey Glasses,Morgan Wallen,2028941,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,2019-08-08,usa
101,SLOW DANCING IN THE DARK,Joji,2000746,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,2019-08-08,usa
102,4pm in Calabasas,Drake,1996205,https://open.spotify.com/track/6C9SwoZ5OrxcvkntgA5t8s,2019-08-08,usa
103,Dancing With A Stranger (with Normani),Sam Smith,1980013,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-08-08,usa
104,Beer Never Broke My Heart,Luke Combs,1976495,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN,2019-08-08,usa
105,Post Malone (feat. RANI),Sam Feldt,1971316,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU,2019-08-08,usa
106,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1964847,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2019-08-08,usa
107,a lot,21 Savage,1962176,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019-08-08,usa
108,God's Country,Blake Shelton,1957558,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K,2019-08-08,usa
109,Days in The East,Drake,1943346,https://open.spotify.com/track/4czcw3NVLY0of5hTD7OufN,2019-08-08,usa
110,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,1942398,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg,2019-08-08,usa
111,5 Am in Toronto,Drake,1914868,https://open.spotify.com/track/0FnxK9FEAQyPJ284QcieNb,2019-08-08,usa
112,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,1908762,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk,2019-08-08,usa
113,Single Again,Big Sean,1907700,https://open.spotify.com/track/7IP0lO9tHfNwBWZ9X6TJ84,2019-08-08,usa
114,I Fall Apart,Post Malone,1894507,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019-08-08,usa
115,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,1891273,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,2019-08-08,usa
116,Nonstop,Drake,1889608,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2019-08-08,usa
117,Dance Monkey,Tones and I,1886752,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-08-08,usa
118,Goin Baby,DaBaby,1885482,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS,2019-08-08,usa
119,Act Up,City Girls,1882054,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h,2019-08-08,usa
120,gone girl,iann dior,1878474,https://open.spotify.com/track/6G0FACzGN80Dj2v4ass5rq,2019-08-08,usa
121,Saturday Nights,Khalid,1875492,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-08-08,usa
122,Club Paradise,Drake,1867773,https://open.spotify.com/track/6MR5IBSNfDmiwnrlQpVw4w,2019-08-08,usa
123,High Hopes,Panic! At The Disco,1859889,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-08-08,usa
124,Old Town Road,Lil Nas X,1838073,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH,2019-08-08,usa
125,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,1837866,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L,2019-08-08,usa
126,Easier,5 Seconds of Summer,1824058,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ,2019-08-08,usa
127,Shallow,Lady Gaga,1819230,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-08-08,usa
128,Draft Day,Drake,1818465,https://open.spotify.com/track/3W3FVHEDetkiRkkGKDmdir,2019-08-08,usa
129,wish you were gay,Billie Eilish,1814395,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019-08-08,usa
130,ZEZE (feat. Travis Scott & Offset),Kodak Black,1813818,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-08-08,usa
131,Bohemian Rhapsody - Remastered 2011,Queen,1807441,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019-08-08,usa
132,La La Land (feat. YG),Bryce Vine,1807353,https://open.spotify.com/track/4cEONREpY8NQJMuGQP95Kl,2019-08-08,usa
133,Jocelyn Flores,XXXTENTACION,1799190,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019-08-08,usa
134,Worth It,YK Osiris,1786096,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2,2019-08-08,usa
135,Youngblood,5 Seconds of Summer,1784428,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019-08-08,usa
136,Moonlight,XXXTENTACION,1778795,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019-08-08,usa
137,Tequila,Dan + Shay,1777552,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,2019-08-08,usa
138,Clout (feat. Cardi B),Offset,1771237,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd,2019-08-08,usa
139,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1767797,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019-08-08,usa
140,Girls Love Beyoncé (feat. James Fauntleroy),Drake,1763435,https://open.spotify.com/track/56NDFbD0tCUawnqeU2wcvv,2019-08-08,usa
141,No Me Conoce - Remix,Jhay Cortez,1753265,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-08-08,usa
142,"Hey Look Ma, I Made It",Panic! At The Disco,1745127,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa,2019-08-08,usa
143,I Don't Know About You,Chris Lane,1744656,https://open.spotify.com/track/3yOs8FffuG6hPbzQG9lIqV,2019-08-08,usa
144,I Like It,Cardi B,1743792,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019-08-08,usa
145,Yes Indeed,Lil Baby,1740708,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,2019-08-08,usa
146,Homicide (feat. Eminem),Logic,1740510,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg,2019-08-08,usa
147,Bitchuary,Shordie Shordie,1731647,https://open.spotify.com/track/4dV3okcjbQwTcg4ObIGr4N,2019-08-08,usa
148,Shotta Flow,NLE Choppa,1729959,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77,2019-08-08,usa
149,Only Human,Jonas Brothers,1713366,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2019-08-08,usa
150,All Girls Are The Same,Juice WRLD,1706801,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,2019-08-08,usa
151,Psycho (feat. Ty Dolla $ign),Post Malone,1704473,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019-08-08,usa
152,Faucet Failure,Ski Mask The Slump God,1699043,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019-08-08,usa
153,Young Dumb & Broke,Khalid,1693417,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2019-08-08,usa
154,Taste (feat. Offset),Tyga,1693279,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt,2019-08-08,usa
155,I Like Me Better,Lauv,1692760,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-08-08,usa
156,ocean eyes,Billie Eilish,1691376,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2019-08-08,usa
157,Feeling,Juice WRLD,1679279,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE,2019-08-08,usa
158,QUE PRETENDES,J Balvin,1672249,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019-08-08,usa
159,Under The Sun (with J. Cole & Lute feat. DaBaby),Dreamville,1668040,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE,2019-08-08,usa
160,Congratulations,Post Malone,1667982,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2019-08-08,usa
161,I Get Lonely,Drake,1667536,https://open.spotify.com/track/3sMC6vfTTSa0mMAPTwzDVD,2019-08-08,usa
162,you should see me in a crown,Billie Eilish,1666969,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2019-08-08,usa
163,The Search,NF,1662691,https://open.spotify.com/track/3oLe5ZILASG8vU5dxIMfLY,2019-08-08,usa
164,Leave Me Alone,Flipp Dinero,1660136,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019-08-08,usa
165,Broke As Fuck,YBN Cordae,1656514,https://open.spotify.com/track/1faIb3PPSzEifCHUOJ691R,2019-08-08,usa
166,i,Lil Skies,1655936,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,2019-08-08,usa
167,Noticed,Lil Mosey,1655207,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,2019-08-08,usa
168,God's Plan,Drake,1648876,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019-08-08,usa
169,RNP (feat. Anderson .Paak),YBN Cordae,1634991,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e,2019-08-08,usa
170,XO Tour Llif3,Lil Uzi Vert,1626575,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2019-08-08,usa
171,Jodeci Freestyle (feat. J. Cole),Drake,1617566,https://open.spotify.com/track/2xUHiyGeGrWmmfv7NbDTWC,2019-08-08,usa
172,Mac 10,Trippie Redd,1616999,https://open.spotify.com/track/4e34Qq2lkp92egwgjacVcT,2019-08-08,usa
173,i'm so tired...,Lauv,1615742,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-08-08,usa
174,comethru,Jeremy Zucker,1596607,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-08-08,usa
175,Fuck Love (feat. Trippie Redd),XXXTENTACION,1596215,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2019-08-08,usa
176,Mo Bamba,Sheck Wes,1587766,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-08-08,usa
177,Intro,Quality Control,1582608,https://open.spotify.com/track/7tbyiwnLhtKYXNMjCZ60BT,2019-08-08,usa
178,Handsome,Chance the Rapper,1572829,https://open.spotify.com/track/1xsP6AITcWNigBYBYVnVZw,2019-08-08,usa
179,Bop,Tyga,1572429,https://open.spotify.com/track/0EzRnjtN5ER0wu1IudNom8,2019-08-08,usa
180,All To Myself,Dan + Shay,1572392,https://open.spotify.com/track/08tq1XcHwVt5PHXUo87i0D,2019-08-08,usa
181,Here With Me,Marshmello,1568174,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-08-08,usa
182,Sweet but Psycho,Ava Max,1566212,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-08-08,usa
183,idontwannabeyouanymore,Billie Eilish,1561546,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019-08-08,usa
184,goosebumps,Travis Scott,1555945,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2019-08-08,usa
185,Location,Khalid,1553554,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2019-08-08,usa
186,Knockin' Boots,Luke Bryan,1552476,https://open.spotify.com/track/6ERR6e7h6wCqGoz1TjiUJb,2019-08-08,usa
187,Be Alright,Dean Lewis,1552195,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2019-08-08,usa
188,Did It Again,Lil Tecca,1546805,https://open.spotify.com/track/01Qb6dN5suQNu87VJ1mIpf,2019-08-08,usa
189,Love Me Less (feat. Quinn XCII),MAX,1543931,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ,2019-08-08,usa
190,Armed And Dangerous,Juice WRLD,1540790,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2019-08-08,usa
191,Mixed Personalities (feat. Kanye West),YNW Melly,1534564,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,2019-08-08,usa
192,Ric Flair Drip (& Metro Boomin),Offset,1527775,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2019-08-08,usa
193,The Middle,Zedd,1527750,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019-08-08,usa
194,When I Grow Up,NF,1526798,https://open.spotify.com/track/5rLyYxZNzca00ENADO9m54,2019-08-08,usa
195,Wake Up in the Sky,Gucci Mane,1525421,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019-08-08,usa
196,OMG (with Carly Rae Jepsen),Gryffin,1516025,https://open.spotify.com/track/2j9YmQRxtjuVwb4XN95oT8,2019-08-08,usa
197,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,1512821,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k,2019-08-08,usa
